N	300	L	5.0	density	12.0	n	0.1	repetitions	1
T	187	avg	0.09424784563170775
T	188	avg	0.07938566116637924
T	189	avg	0.08382386560792472
T	190	avg	0.09961733550002556
T	191	avg	0.09998003864162866
T	192	avg	0.09244101854561997
T	193	avg	0.07459246783507373
T	194	avg	0.09233690203536488
T	195	avg	0.10954029730528449
T	196	avg	0.09598773664779225
T	197	avg	0.11868896485118337
T	198	avg	0.10758734624316825
T	199	avg	0.13341211934652095
T	200	avg	0.13515531135608547
T	201	avg	0.11482043051332592
T	202	avg	0.09840688500707505
T	203	avg	0.11673606462721575
T	204	avg	0.11858924933728615
T	205	avg	0.10098472921795121
T	206	avg	0.08421305611402857
T	207	avg	0.09390573582916215
T	208	avg	0.08854187634917134
T	209	avg	0.10400337818580746
T	210	avg	0.09285476615916631
T	211	avg	0.10640349923398268
T	212	avg	0.11481782449813707
T	213	avg	0.12066658371025689
T	214	avg	0.09799936365847764
T	215	avg	0.10687401207969119
T	216	avg	0.10579128902225478
T	217	avg	0.08392304212309994
T	218	avg	0.08580195106168892
T	219	avg	0.050738630652234
T	220	avg	0.05684934197461941
T	221	avg	0.046781714993512614
T	222	avg	0.037587500884413705
T	223	avg	0.04110860799599224
T	224	avg	0.06417188725003128
T	225	avg	0.050284537010422924
T	226	avg	0.03750478209957275
T	227	avg	0.02431740681820778
T	228	avg	0.06728242567085327
T	229	avg	0.0428019945378399
T	230	avg	0.03664565590235033
T	231	avg	0.009470313486442306
T	232	avg	0.029305554020080078
T	233	avg	0.032802064618006714
T	234	avg	0.024097421178583437
T	235	avg	0.04466022037494562
T	236	avg	0.02541002468324767
T	237	avg	0.005483544550821949
T	238	avg	0.04193706042337616
T	239	avg	0.05374091250649248
T	240	avg	0.03293956391652585
T	241	avg	0.022594252762242823
T	242	avg	0.010701082428501974
T	243	avg	0.020797805632171824
T	244	avg	0.05149691804918913
T	245	avg	0.07431759673525981
T	246	avg	0.0761024814648088
T	247	avg	0.052029188554765377
T	248	avg	0.05432741826963391
T	249	avg	0.07769070432516763
T	250	avg	0.06012389283647009
T	251	avg	0.05037142505072986
T	252	avg	0.03215385238230771
T	253	avg	0.04237233264957327
T	254	avg	0.05629211924944585
T	255	avg	0.034620337747546075
T	256	avg	0.05238296647402472
T	257	avg	0.045481614157343225
T	258	avg	0.03554584959063827
T	259	avg	0.05833085311597181
T	260	avg	0.042259975591985625
T	261	avg	0.03600968709918953
T	262	avg	0.011755248855746768
T	263	avg	0.033990931980127446
T	264	avg	0.03466251968099142
T	265	avg	0.06439435070556099
T	266	avg	0.06979421189896413
T	267	avg	0.04052660693338957
T	268	avg	0.0539503667010604
T	269	avg	0.09163065992861176
T	270	avg	0.07036856398464407
T	271	avg	0.05961024852750782
T	272	avg	0.06845550797209918
T	273	avg	0.0635272095681731
T	274	avg	0.08168251871963991
T	275	avg	0.07842431651855084
T	276	avg	0.06676864191401811
T	277	avg	0.052773429279663414
T	278	avg	0.043413002906240894
T	279	avg	0.04702352547676704
T	280	avg	0.05272632232795216
T	281	avg	0.07292341436109236
T	282	avg	0.08703747974120794
T	283	avg	0.09733192053899054
T	284	avg	0.06201133076045942
T	285	avg	0.03348433720602949
T	286	avg	0.04546570856363594
T	287	avg	0.03402002383254059
T	288	avg	0.015128599900420956
T	289	avg	0.03874136746424571
T	290	avg	0.044893377080435413
T	291	avg	0.05380629958871185
T	292	avg	0.08021912436456229
T	293	avg	0.053256307295123956
T	294	avg	0.07219053985168707
T	295	avg	0.07553878100960505
T	296	avg	0.04759165941937521
T	297	avg	0.07292370645932794
T	298	avg	0.08701506276969623
T	299	avg	0.09940513751861337
T	300	avg	0.08126736535746976
T	301	avg	0.08445692350115674
T	302	avg	0.07143154974669987
T	303	avg	0.067650934765157
T	304	avg	0.07979138817560404
T	305	avg	0.07437937867265536
T	306	avg	0.06522017294295052
T	307	avg	0.07756157497525026
T	308	avg	0.05144844897516751
T	309	avg	0.025271274519799276
T	310	avg	0.01426614493976606
T	311	avg	0.04203507926384636
T	312	avg	0.041136142300896204
T	313	avg	0.05204182528511946
T	314	avg	0.04924528766205524
T	315	avg	0.05528599196508197
T	316	avg	0.0391372813141589
T	317	avg	0.016945589360052943
T	318	avg	0.03333283373671989
T	319	avg	0.06210009056349302
T	320	avg	0.0830389960469322
T	321	avg	0.07756231741443545
T	322	avg	0.07035229378695551
T	323	avg	0.0763564592457296
T	324	avg	0.08071522118323565
T	325	avg	0.08568940059141873
T	326	avg	0.08320799740315814
T	327	avg	0.08482523301157556
T	328	avg	0.037625289984011503
T	329	avg	0.041412278319618134
T	330	avg	0.05462053386071828
T	331	avg	0.05271417362530823
T	332	avg	0.06379805599076167
T	333	avg	0.05193180776958979
T	334	avg	0.04521844656621058
T	335	avg	0.03730706122579419
T	336	avg	0.028895311029576962
T	337	avg	0.01638914352645228
T	338	avg	0.014592130915339348
T	339	avg	0.018463475897535178
T	340	avg	0.030131581559707576
T	341	avg	0.016124946970233242
T	342	avg	0.036309165466147826
T	343	avg	0.033340814729207795
T	344	avg	0.07121336781069348
T	345	avg	0.07617138682008498
T	346	avg	0.024904490684607792
T	347	avg	0.038081820341546405
T	348	avg	0.02650856088580396
T	349	avg	0.04170457003012404
T	350	avg	0.06712235288655478
T	351	avg	0.057647004569866614
T	352	avg	0.039246118979782904
T	353	avg	0.0876082208211353
T	354	avg	0.08276252543045705
T	355	avg	0.05233648280302094
T	356	avg	0.08559696596813675
T	357	avg	0.061404253680043985
T	358	avg	0.008778123338944182
T	359	avg	0.025160776495725626
T	360	avg	0.007842715887114875
T	361	avg	0.01173943230549308
T	362	avg	0.01712968795466019
T	363	avg	0.019507656643017242
T	364	avg	0.045003183453774936
T	365	avg	0.038734404388005225
T	366	avg	0.0684346666113554
T	367	avg	0.07132112616961625
T	368	avg	0.09984058123986954
T	369	avg	0.10143630509808259
T	370	avg	0.10716154580788433
T	371	avg	0.12029626948638507
T	372	avg	0.12101240456963108
T	373	avg	0.09909069623300854
T	374	avg	0.06271965381631048
T	375	avg	0.06767720429257995
T	376	avg	0.08377511835250923
T	377	avg	0.05329950443718255
T	378	avg	0.06016576721250418
T	379	avg	0.06251295689774555
T	380	avg	0.06634635639460447
T	381	avg	0.04422474548803035
T	382	avg	0.009515859693251654
T	383	avg	0.039360687457619156
T	384	avg	0.05629616993037128
T	385	avg	0.041616310472755574
T	386	avg	0.055599724205415174
T	387	avg	0.07194550133616763
T	388	avg	0.0705936349013909
T	389	avg	0.07164582022588535
T	390	avg	0.05444121877644473
T	391	avg	0.03087545765623415
T	392	avg	0.04353718214520341
T	393	avg	0.0716299684741937
T	394	avg	0.07366966763123847
T	395	avg	0.10298893553014463
T	396	avg	0.09993581417851784
T	397	avg	0.113178581678424
T	398	avg	0.13563631620378577
T	399	avg	0.11022750871401549
T	400	avg	0.09939598318373283
T	401	avg	0.12116933027289867
T	402	avg	0.09306611039713966
T	403	avg	0.05572136215644658
T	404	avg	0.0389204507178375
T	405	avg	0.029489046003858987
T	406	avg	0.018730581122416077
T	407	avg	0.026067189300684506
T	408	avg	0.04598467839171991
T	409	avg	0.06765478817471603
T	410	avg	0.04944244774855354
T	411	avg	0.05611935857203952
T	412	avg	0.08059280468035622
T	413	avg	0.05286681389604195
T	414	avg	0.040376221648178695
T	415	avg	0.026841936931219806
T	416	avg	0.011850458560251657
T	417	avg	0.05192077188600989
T	418	avg	0.07590217478292517
T	419	avg	0.0907715473655687
T	420	avg	0.08507378401576296
T	421	avg	0.07322697195901202
T	422	avg	0.07539864766107175
T	423	avg	0.08768489469586792
T	424	avg	0.10676562979813702
T	425	avg	0.12419939801804854
T	426	avg	0.07254541964260361
T	427	avg	0.1268230039421588
T	428	avg	0.12956806350566136
T	429	avg	0.10645495669941551
T	430	avg	0.057981046829913306
T	431	avg	0.03034740738011053
T	432	avg	0.023441133665650257
T	433	avg	0.01998172861974915
T	434	avg	0.05234861998925116
T	435	avg	0.07691193986809429
T	436	avg	0.11915500036197921
T	437	avg	0.12536307757610943
T	438	avg	0.12053110436874179
T	439	avg	0.10731684023815297
T	440	avg	0.09753258705597934
T	441	avg	0.08989284684757957
T	442	avg	0.053092270618895356
T	443	avg	0.04617923773382126
T	444	avg	0.07178247716382966
T	445	avg	0.09891023220119344
T	446	avg	0.09891314468523206
T	447	avg	0.1068423003304828
T	448	avg	0.1153577078186187
T	449	avg	0.10811411976113774
T	450	avg	0.10061150953995007
T	451	avg	0.09506416129673134
T	452	avg	0.10912330225131774
T	453	avg	0.0749605662203333
T	454	avg	0.07624038391072956
T	455	avg	0.089749315662713
T	456	avg	0.09834679382137859
T	457	avg	0.049632095146207464
T	458	avg	0.06341370561089926
T	459	avg	0.09180063078628788
T	460	avg	0.09597861881643736
T	461	avg	0.06268670274526031
T	462	avg	0.07407648172209193
T	463	avg	0.08066303358033035
T	464	avg	0.07244203437764282
T	465	avg	0.06048897713663645
T	466	avg	0.08490534662099275
T	467	avg	0.07540382852382412
T	468	avg	0.06670913905096748
T	469	avg	0.06823412701329377
T	470	avg	0.109386013891348
T	471	avg	0.13697404109085295
T	472	avg	0.14159387602175796
T	473	avg	0.16090384866589297
T	474	avg	0.16376346102813533
T	475	avg	0.1500735119500848
T	476	avg	0.13159507242857324
T	477	avg	0.0980870970018268
T	478	avg	0.0859404570879535
T	479	avg	0.049576904721299796
T	480	avg	0.06336466896987586
T	481	avg	0.043716261014653084
T	482	avg	0.07265518811100842
T	483	avg	0.07267245324293317
T	484	avg	0.07908547985776276
T	485	avg	0.08654789952307161
T	486	avg	0.06101339044579679
T	487	avg	0.06718006703682637
T	488	avg	0.05941516234636273
T	489	avg	0.062130831366175206
T	490	avg	0.08773164461233042
T	491	avg	0.1014321622954189
T	492	avg	0.07463919536504471
T	493	avg	0.08981039579094592
T	494	avg	0.06674777383401805
T	495	avg	0.054603998794004176
T	496	avg	0.04776391428944989
T	497	avg	0.05505145605173156
T	498	avg	0.07783713961722588
T	499	avg	0.08382330129490301
T	500	avg	0.08843942925458499
T	501	avg	0.10845787295646785
T	502	avg	0.11388913958597133
T	503	avg	0.08533517192794975
T	504	avg	0.0651334263579665
T	505	avg	0.08340539155037424
T	506	avg	0.06627596397591608
T	507	avg	0.06994827929667723
T	508	avg	0.10291381185988353
T	509	avg	0.0785584034363221
T	510	avg	0.07762392110573108
T	511	avg	0.03072871755472009
T	512	avg	0.0241393817111013
T	513	avg	0.042081683650383006
T	514	avg	0.038858800940705575
T	515	avg	0.08876613959766061
T	516	avg	0.10562213773790224
T	517	avg	0.0932927991691338
T	518	avg	0.06838027331546113
T	519	avg	0.07169344181869608
T	520	avg	0.08744516382118538
T	521	avg	0.08257319002548971
T	522	avg	0.06923438962336666
T	523	avg	0.07065431064335177
T	524	avg	0.040859609027082695
T	525	avg	0.039430906708074295
T	526	avg	0.07880705325956484
T	527	avg	0.10158752138922912
T	528	avg	0.05325539605962463
T	529	avg	0.04276997594207882
T	530	avg	0.024204499861229137
T	531	avg	0.03237558639751878
T	532	avg	0.030932155710478502
T	533	avg	0.031057355512045286
T	534	avg	0.03733716635400062
T	535	avg	0.07082316283691209
T	536	avg	0.061248132389211785
T	537	avg	0.050798465689577646
T	538	avg	0.05345515292381509
T	539	avg	0.041228520501149786
T	540	avg	0.03100397752063824
T	541	avg	0.04891150286414595
T	542	avg	0.0383812435608551
T	543	avg	0.04256398588698481
T	544	avg	0.07338163012884563
T	545	avg	0.08996872261683217
T	546	avg	0.07438038475982538
T	547	avg	0.08374729138583792
T	548	avg	0.0710395965226925
T	549	avg	0.06555726085580459
T	550	avg	0.09207285335321432
T	551	avg	0.0887510386859135
T	552	avg	0.03706150707453526
T	553	avg	0.05490253773567461
T	554	avg	0.03311891982104307
T	555	avg	0.028140251228111843
T	556	avg	0.08832697846072277
T	557	avg	0.09609409180814737
T	558	avg	0.065913855528375
T	559	avg	0.055465302062640894
T	560	avg	0.06666524919351624
T	561	avg	0.07606245942406877
T	562	avg	0.07457181028274086
T	563	avg	0.02809042518005961
T	564	avg	0.04310959759265822
T	565	avg	0.04137181480109885
T	566	avg	0.02822493723868583
T	567	avg	0.02263196510391287
T	568	avg	0.0070758374762106575
T	569	avg	0.010500852214919728
T	570	avg	0.04425257532390366
T	571	avg	0.058409579986877534
T	572	avg	0.08468087972782488
T	573	avg	0.04246828003552138
T	574	avg	0.04803037745446073
T	575	avg	0.05810950493189802
T	576	avg	0.06235962947930339
T	577	avg	0.04369473760020647
T	578	avg	0.07536172234366126
T	579	avg	0.060580218052987155
T	580	avg	0.08266217373795728
T	581	avg	0.0858284559460859
T	582	avg	0.052705596188820425
T	583	avg	0.0820783152821861
T	584	avg	0.07642731180234337
T	585	avg	0.06316839461104043
T	586	avg	0.06040789312661564
T	587	avg	0.06637563040854477
T	588	avg	0.06287062802016588
T	589	avg	0.06337948081108785
T	590	avg	0.05485007920010492
T	591	avg	0.06592255739774247
T	592	avg	0.06506054564226231
T	593	avg	0.06897017507165862
T	594	avg	0.11523357586307606
T	595	avg	0.10731530363614024
T	596	avg	0.043517275095180497
T	597	avg	0.048906285839365814
T	598	avg	0.032098854466967246
T	599	avg	0.03705902411451672
T	600	avg	0.042779301394243935
T	601	avg	0.03586882361519355
T	602	avg	0.05051573679708873
T	603	avg	0.04172311143678038
T	604	avg	0.04625667989390642
T	605	avg	0.06682376108186525
T	606	avg	0.05767332558208874
T	607	avg	0.06630363525907491
T	608	avg	0.08374255766916745
T	609	avg	0.11348400977679465
T	610	avg	0.07213295162444527
T	611	avg	0.0733274299850601
T	612	avg	0.10897430077109076
T	613	avg	0.05152271142298629
T	614	avg	0.051709206221883276
T	615	avg	0.037547005658808266
T	616	avg	0.035842400146070964
T	617	avg	0.0717282176250357
T	618	avg	0.02390848264270622
T	619	avg	0.02505000898639377
T	620	avg	0.040060368797163855
T	621	avg	0.04354054565076711
T	622	avg	0.021055707863681015
T	623	avg	0.019663777239797568
T	624	avg	0.03206835669317631
T	625	avg	0.04090274901656642
T	626	avg	0.06932784482802498
T	627	avg	0.08418765784519955
T	628	avg	0.08926952514644922
T	629	avg	0.04379912364372808
T	630	avg	0.022340120471090727
T	631	avg	0.016765283944930078
T	632	avg	0.027779050647792194
T	633	avg	0.07089798385023409
T	634	avg	0.04455808112109488
T	635	avg	0.04057840673251569
T	636	avg	0.04214381622977589
T	637	avg	0.058562378854081026
T	638	avg	0.03945363214864862
T	639	avg	0.06060929673485582
T	640	avg	0.05812914104393542
T	641	avg	0.05384219368556142
T	642	avg	0.03915187426651081
T	643	avg	0.04136823866233795
T	644	avg	0.051810032371677785
T	645	avg	0.052751053726891636
T	646	avg	0.050085575057273866
T	647	avg	0.029035651467616514
T	648	avg	0.03779848423031333
T	649	avg	0.04555009999153641
T	650	avg	0.03797820389159446
T	651	avg	0.04226915477500174
T	652	avg	0.05732539864710151
T	653	avg	0.07014002616206477
T	654	avg	0.05415535966855123
T	655	avg	0.038691377763899026
T	656	avg	0.03509928451754694
T	657	avg	0.041349604979680744
T	658	avg	0.035275655864060604
T	659	avg	0.03129451603481807
T	660	avg	0.03396959686080828
T	661	avg	0.044341772616271834
T	662	avg	0.046184571283335314
T	663	avg	0.0349551564459198
T	664	avg	0.06316181225730325
T	665	avg	0.04179480095435825
T	666	avg	0.039151936914641014
T	667	avg	0.047725171199765486
T	668	avg	0.0387235015099551
T	669	avg	0.07093019808370717
T	670	avg	0.06186197798225557
T	671	avg	0.045167941634909864
T	672	avg	0.05232172682976294
T	673	avg	0.057437736518741206
T	674	avg	0.0264852534476186
T	675	avg	0.02745870370248878
T	676	avg	0.03129266609913066
T	677	avg	0.059741186138827444
T	678	avg	0.030309236879678927
T	679	avg	0.01737732122550943
T	680	avg	0.061055491747266114
T	681	avg	0.030376702071461377
T	682	avg	0.02659952609669603
T	683	avg	0.027171792663341215
T	684	avg	0.03681767575803323
T	685	avg	0.029824581060059904
T	686	avg	0.028945884520799697
T	687	avg	0.040878341754504145
T	688	avg	0.08123274058674751
T	689	avg	0.042605113383522054
T	690	avg	0.02937164309706378
T	691	avg	0.019514155446703284
T	692	avg	0.029551308678054708
T	693	avg	0.02975024777756201
T	694	avg	0.03109873303788976
T	695	avg	0.009795685946182995
T	696	avg	0.03358254755316184
T	697	avg	0.043702551665320444
T	698	avg	0.0477457232833076
T	699	avg	0.06676884141415727
T	700	avg	0.06461201703223624
T	701	avg	0.04585986745624595
T	702	avg	0.05717403154766357
T	703	avg	0.0467935689874044
T	704	avg	0.07903854235141085
T	705	avg	0.06951785195212522
T	706	avg	0.027452306700590526
T	707	avg	0.02269053052554912
T	708	avg	0.03955644551884292
T	709	avg	0.049331250199789366
T	710	avg	0.03557327555480361
T	711	avg	0.023798360829193753
T	712	avg	0.04405485547893565
T	713	avg	0.021430396200592238
T	714	avg	0.017045214905399182
T	715	avg	0.041824552535798504
T	716	avg	0.03768061339971817
T	717	avg	0.04870015111402727
T	718	avg	0.046877603531338706
T	719	avg	0.05115937965033052
T	720	avg	0.05708330234214855
T	721	avg	0.026110832737690288
T	722	avg	0.0018936063433274341
T	723	avg	0.06066770308065069
T	724	avg	0.06518721067522343
T	725	avg	0.05882138922784319
T	726	avg	0.0720395562945318
T	727	avg	0.06990534290687958
T	728	avg	0.05628896066234949
T	729	avg	0.03982420512712371
T	730	avg	0.049324863296403135
T	731	avg	0.04523442718250778
T	732	avg	0.06433302044824367
T	733	avg	0.05912815788847195
T	734	avg	0.05972371535866838
T	735	avg	0.0603156557972305
T	736	avg	0.0639726729261304
T	737	avg	0.06926949034120204
T	738	avg	0.03627657616338014
T	739	avg	0.043408441162580434
T	740	avg	0.007884533166587777
T	741	avg	0.04286611183182573
T	742	avg	0.04122355172514345
T	743	avg	0.047544868667917045
T	744	avg	0.04501411797796605
T	745	avg	0.05689245637216526
T	746	avg	0.052771758314693745
T	747	avg	0.04695715646389461
T	748	avg	0.044172404123248625
T	749	avg	0.05229508079103906
T	750	avg	0.03644390985070316
T	751	avg	0.019114133432658838
T	752	avg	0.013505167247478097
T	753	avg	0.04674590317211095
T	754	avg	0.05467161544976236
T	755	avg	0.05757855090108521
T	756	avg	0.06020552222705503
T	757	avg	0.07210549008798474
T	758	avg	0.058247248810577336
T	759	avg	0.04746574689097059
T	760	avg	0.032955755259572034
T	761	avg	0.05042444444909259
T	762	avg	0.0760027417315674
T	763	avg	0.09617844283452459
T	764	avg	0.07051295910664875
T	765	avg	0.05750742916306048
T	766	avg	0.02573022733008071
T	767	avg	0.013463752153781096
T	768	avg	0.026166301344195116
T	769	avg	0.021281534793029928
T	770	avg	0.0327299595471269
T	771	avg	0.010713555864464645
T	772	avg	0.020370748830023093
T	773	avg	0.011077954441580464
T	774	avg	0.023309058443122845
T	775	avg	0.008672837923226618
T	776	avg	0.029578838677539507
T	777	avg	0.027259060420860518
T	778	avg	0.03378110679829541
T	779	avg	0.0323640572912412
T	780	avg	0.022887605750853163
T	781	avg	0.041485014345777914
T	782	avg	0.07048925684735718
T	783	avg	0.05522297866303085
T	784	avg	0.0496271027060297
T	785	avg	0.02831705790155827
T	786	avg	0.011292901573464855
T	787	avg	0.012784903844359728
T	788	avg	0.025730674079555628
T	789	avg	0.019181360095063958
T	790	avg	0.02614155539960732
T	791	avg	0.05036123027810242
T	792	avg	0.061805196939853285
T	793	avg	0.012544666671176017
T	794	avg	0.028797893776339914
T	795	avg	0.06345151655896325
T	796	avg	0.06485816779683451
T	797	avg	0.02408837475500323
T	798	avg	0.04130087904497939
T	799	avg	0.051509255219024025
T	800	avg	0.045373208620934906
T	801	avg	0.03189220378517289
T	802	avg	0.0338562476465934
T	803	avg	0.0424732620510068
T	804	avg	0.06921504843816818
T	805	avg	0.02796429149438924
T	806	avg	0.02410233155806537
T	807	avg	0.036559457409944304
T	808	avg	0.027907440380544362
T	809	avg	0.05127122154105849
T	810	avg	0.05330745031075885
T	811	avg	0.030593647077173793
T	812	avg	0.04596891836572887
T	813	avg	0.06153417133830097
T	814	avg	0.03405823764621099
T	815	avg	0.03829322102613867
T	816	avg	0.03503486645435137
T	817	avg	0.05700209914796176
T	818	avg	0.06259474153872194
T	819	avg	0.03315305981072515
T	820	avg	0.0372550288979789
T	821	avg	0.05471674052059958
T	822	avg	0.08391015835158348
T	823	avg	0.06754443349447589
T	824	avg	0.042368541909895585
T	825	avg	0.02983528144619639
T	826	avg	0.03164118169158246
T	827	avg	0.039987752010599814
T	828	avg	0.04914788174669152
T	829	avg	0.06067075968832598
T	830	avg	0.050180941833318934
T	831	avg	0.06805249618987025
T	832	avg	0.06288543114207086
T	833	avg	0.052209158048736645
T	834	avg	0.05000680069607515
T	835	avg	0.050928267422187694
T	836	avg	0.04568536970572126
T	837	avg	0.056904717853269435
T	838	avg	0.07970515487719693
T	839	avg	0.07850170421474341
T	840	avg	0.09734526850443545
T	841	avg	0.1215995119050699
T	842	avg	0.08076996693097832
T	843	avg	0.030397966384846056
T	844	avg	0.03257992163300313
T	845	avg	0.0047064149869396645
T	846	avg	0.03180282923091658
T	847	avg	0.024383881478217857
T	848	avg	0.0239861376292859
T	849	avg	0.008678361143274003
T	850	avg	0.040437512798082005
T	851	avg	0.02878653207726997
T	852	avg	0.008302257254796
T	853	avg	0.03946952866166756
T	854	avg	0.0634225907127415
T	855	avg	0.04605629776679279
T	856	avg	0.04735806867356526
T	857	avg	0.040038388447111564
T	858	avg	0.0489840049336404
T	859	avg	0.08467414516634438
T	860	avg	0.04485252663449538
T	861	avg	0.044179060844107096
T	862	avg	0.05571049859289339
T	863	avg	0.0060921053108166185
T	864	avg	0.022172625459580642
T	865	avg	0.061065234057669664
T	866	avg	0.06953812682216333
T	867	avg	0.03317928959028839
T	868	avg	0.020819751030898434
T	869	avg	0.02573279483009942
T	870	avg	0.018700972344941183
T	871	avg	0.02530112503418058
